classifier name,metric name,step,train size,value
tripletnet + RF [random],precision,17,1425,0.9153806283014312
tripletnet + RF [random],precision,18,1450,0.8950617921811999
tripletnet + RF [random],precision,19,1475,0.9002658748604695
tripletnet + RF [random],precision,20,1500,0.8962251711636048
tripletnet + RF [random],recall,0,1000,0.725388173979223
tripletnet + RF [random],recall,1,1025,0.777536624845307
tripletnet + RF [random],recall,2,1050,0.7451783491143136
tripletnet + RF [random],recall,3,1075,0.8163776830367093
tripletnet + RF [random],recall,4,1100,0.7211857574950394
tripletnet + RF [random],recall,5,1125,0.7510103355324642
tripletnet + RF [random],recall,6,1150,0.8363200480666435
tripletnet + RF [random],recall,7,1175,0.8125707667066429
tripletnet + RF [random],recall,8,1200,0.8097373706438559
tripletnet + RF [random],recall,9,1225,0.795912297465353
tripletnet + RF [random],recall,10,1250,0.8009007826923821
tripletnet + RF [random],recall,11,1275,0.7791572762659124
tripletnet + RF [random],recall,12,1300,0.8099317069212283
tripletnet + RF [random],recall,13,1325,0.820394065532762
tripletnet + RF [random],recall,14,1350,0.8103383082331547
tripletnet + RF [random],recall,15,1375,0.816442000237924
tripletnet + RF [random],recall,16,1400,0.8231577603365741
tripletnet + RF [random],recall,17,1425,0.8146575905117384
tripletnet + RF [random],recall,18,1450,0.8222370313399535
tripletnet + RF [random],recall,19,1475,0.8021199117976636
tripletnet + RF [random],recall,20,1500,0.8412967463221186
tripletnet + RF [entropy],accuracy,0,1000,0.9397590361445783
tripletnet + RF [entropy],accuracy,1,1025,0.944578313253012
tripletnet + RF [entropy],accuracy,2,1050,0.9481927710843373
tripletnet + RF [entropy],accuracy,3,1075,0.9493975903614458
tripletnet + RF [entropy],accuracy,4,1100,0.9548192771084337
tripletnet + RF [entropy],accuracy,5,1125,0.9451807228915663
tripletnet + RF [entropy],accuracy,6,1150,0.95
tripletnet + RF [entropy],accuracy,7,1175,0.9560240963855422
tripletnet + RF [entropy],accuracy,8,1200,0.9487951807228916
tripletnet + RF [entropy],accuracy,9,1225,0.9530120481927711
tripletnet + RF [entropy],accuracy,10,1250,0.9542168674698795
tripletnet + RF [entropy],accuracy,11,1275,0.9596385542168675
tripletnet + RF [entropy],accuracy,12,1300,0.9626506024096385
tripletnet + RF [entropy],accuracy,13,1325,0.9620481927710843
tripletnet + RF [entropy],accuracy,14,1350,0.9554216867469879
tripletnet + RF [entropy],accuracy,15,1375,0.9614457831325302
tripletnet + RF [entropy],accuracy,16,1400,0.9632530120481928
tripletnet + RF [entropy],accuracy,17,1425,0.958433734939759
tripletnet + RF [entropy],accuracy,18,1450,0.9542168674698795
tripletnet + RF [entropy],accuracy,19,1475,0.9608433734939759
tripletnet + RF [entropy],accuracy,20,1500,0.9656626506024096
tripletnet + RF [entropy],f1_macro,0,1000,0.7849742782005035
tripletnet + RF [entropy],f1_macro,1,1025,0.8023650224957318
tripletnet + RF [entropy],f1_macro,2,1050,0.8596541221406298
tripletnet + RF [entropy],f1_macro,3,1075,0.8578422316990764
tripletnet + RF [entropy],f1_macro,4,1100,0.8721131078205785
tripletnet + RF [entropy],f1_macro,5,1125,0.8446448555058172
tripletnet + RF [entropy],f1_macro,6,1150,0.8751106680593604
tripletnet + RF [entropy],f1_macro,7,1175,0.8887183739748761
tripletnet + RF [entropy],f1_macro,8,1200,0.8570912323715204
tripletnet + RF [entropy],f1_macro,9,1225,0.8683654952603842
tripletnet + RF [entropy],f1_macro,10,1250,0.8839974006239419
