classifier name,metric name,step,train size,value
tripletnet + RF [entropy],f1_macro,18,1450,0.887175563959277
tripletnet + RF [entropy],f1_macro,19,1475,0.8928366078052805
tripletnet + RF [entropy],f1_macro,20,1500,0.9016563608962954
tripletnet + RF [entropy],precision,0,1000,0.906368522200936
tripletnet + RF [entropy],precision,1,1025,0.8830104448824538
tripletnet + RF [entropy],precision,2,1050,0.9258260968003164
tripletnet + RF [entropy],precision,3,1075,0.9363296591475379
tripletnet + RF [entropy],precision,4,1100,0.9239590889174094
tripletnet + RF [entropy],precision,5,1125,0.933804814629902
tripletnet + RF [entropy],precision,6,1150,0.9271488194902654
tripletnet + RF [entropy],precision,7,1175,0.9155834822766324
tripletnet + RF [entropy],precision,8,1200,0.9252073365231259
tripletnet + RF [entropy],precision,9,1225,0.930414951803477
tripletnet + RF [entropy],precision,10,1250,0.9380830771311928
tripletnet + RF [entropy],precision,11,1275,0.9238419586254807
tripletnet + RF [entropy],precision,12,1300,0.906614850421333
tripletnet + RF [entropy],precision,13,1325,0.9334593837535013
tripletnet + RF [entropy],precision,14,1350,0.929324519999127
tripletnet + RF [entropy],precision,15,1375,0.9325037059050894
tripletnet + RF [entropy],precision,16,1400,0.9366785704082508
tripletnet + RF [entropy],precision,17,1425,0.9286915440407787
tripletnet + RF [entropy],precision,18,1450,0.9324531186994095
tripletnet + RF [entropy],precision,19,1475,0.9338153932439595
tripletnet + RF [entropy],precision,20,1500,0.9416582768095587
tripletnet + RF [entropy],recall,0,1000,0.7183167043766888
tripletnet + RF [entropy],recall,1,1025,0.7371562545798037
tripletnet + RF [entropy],recall,2,1050,0.8350343750955403
tripletnet + RF [entropy],recall,3,1075,0.8084566863917079
tripletnet + RF [entropy],recall,4,1100,0.7963402276050868
tripletnet + RF [entropy],recall,5,1125,0.8237428250699474
tripletnet + RF [entropy],recall,6,1150,0.8555002937321413
tripletnet + RF [entropy],recall,7,1175,0.8256704621574554
tripletnet + RF [entropy],recall,8,1200,0.8258893726961076
tripletnet + RF [entropy],recall,9,1225,0.8412090041489886
tripletnet + RF [entropy],recall,10,1250,0.8562928774585862
tripletnet + RF [entropy],recall,11,1275,0.8503023863592851
tripletnet + RF [entropy],recall,12,1300,0.8579879578161232
tripletnet + RF [entropy],recall,13,1325,0.8437193208908014
tripletnet + RF [entropy],recall,14,1350,0.8614476196800483
tripletnet + RF [entropy],recall,15,1375,0.8597140578289146
tripletnet + RF [entropy],recall,16,1400,0.8563981052526255
tripletnet + RF [entropy],recall,17,1425,0.8456031972908175
tripletnet + RF [entropy],recall,18,1450,0.8528307864954334
tripletnet + RF [entropy],recall,19,1475,0.8618788633900687
tripletnet + RF [entropy],recall,20,1500,0.8710288545084566
